Path: Assets/Logs/Cube_log_28-05-2024_08-12-33.txt
Log Speed: 30
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),1
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),2
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),3
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),4
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),5
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),6
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),7
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),8
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),9
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),10
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),11
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),12
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),13
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),14
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),15
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),16
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),17
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),18
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),19
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),20
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),21
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),22
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),23
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),24
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),25
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),26
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),27
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),28
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),29
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),30
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),31
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),32
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),33
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),34
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),35
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),36
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),37
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),38
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),39
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),40
(4.21, 2.11, 6.46), (0.18517, 0.19809, 0.12798, 0.95399),41
